PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,DIRECCION,TIPO-NUM,CODIGO-POSTAL,COD-BARRIO,BARRIO,WIKIDATA_BARRIO,COD-DISTRITO,DISTRITO,WIKIDATA_DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL,TIPO
6322855,Oficina de Atención al Ciudadano de Policía Municipal (OACPM). Comisaría Integral de Distrito Chamberí,,De lunes a viernes de 9 a 14 y de 16 a 21 horas,"Recepción y tratamiento de las sugerencias y quejas de los ciudadanos en materia de seguridad y convivencia en los barrios del distrito. Contacto permanente con Asociaciones de Vecinos, comerciantes, colectivos de inmigrantes, etc., para la atención puntual de sus requerimientos. Colaboración con las unidades del Cuerpo especializadas en casos de violencia de género y de maltrato doméstico. Contacto con mediadores y dinamizadores de espacios públicos para favorecer la integración de todos los colectivos. Asesoramiento a los ciudadanos y canalización de aquellos requerimientos no relacionados con Policía Municipal para su derivación a la autoridad o servicio correspondiente.","Metro: Cuatro CaminosBus: 149, 124, 66, 128",Este servicio depende de la Unidad Integral del Distrito Chamberí. Teléfono: 914 562 511,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a814de294e585310VgnVCM2000000c205a0aRCRD,CALLE RAIMUNDO FERNANDEZ VILLAVERDE 8,V,28003.0,5.0,Ríos Rosas,https://wikidata.org/entity/Q10366270,7.0,Chamberí,https://wikidata.org/entity/Q1763370,440407.0,4477564.0,40.4465878376879,-3.70274813281129,"915 987 436        
                   
A disposición de las personas que deseen trasladar sugerencias, informaciones o quejas sobre seguridad y convivencia de carácter NO URGENTE, para su valoración e intervención policial.",chamberioacpm@madrid.es,OficinasPoliciaMunicipal
6322856,Oficina de Atención al Ciudadano de Policía Municipal (OACPM)l. Comisaría Integral de Distrito Villaverde,,De lunes a viernes de 9 a 14 y de 16 a 21 horas,"Recepción y tratamiento de las sugerencias y quejas de los ciudadanos en materia de seguridad y convivencia en los barrios del distrito. Contacto permanente con Asociaciones de Vecinos, comerciantes, colectivos de inmigrantes, etc., para la atención puntual de sus requerimientos. Colaboración con las unidades del Cuerpo especializadas en casos de violencia de género y de maltrato doméstico. Contacto con mediadores y dinamizadores de espacios públicos para favorecer la integración de todos los colectivos. Asesoramiento a los ciudadanos y canalización de aquellos requerimientos no relacionados con Policía Municipal para su derivación a la autoridad o servicio correspondiente.","Bus: 76 , 131",Este servicio depende de la Unidad Integral del Distrito Villaverde. Teléfono: 917 100 140,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c364de294e585310VgnVCM2000000c205a0aRCRD,CARRETERA CARABANCHEL A VILLAVERDE 105,V,28041.0,,"Villaverde Alto, Casco Histórico de Villaverde",https://wikidata.org/entity/Q390435,,Villaverde,https://wikidata.org/entity/Q919536,439972.0,4466976.0,40.3511836342313,-3.706879172113,"917 100 141             
             
A disposición de las personas que deseen trasladar sugerencias, informaciones o quejas sobre seguridad y convivencia de carácter NO URGENTE, para su valoración e intervención policial.",villaverdeoacpm@madrid.es,OficinasPoliciaMunicipal
6322858,Agente Tutor. Policía Municipal. Comisaría Integral de Distrito Arganzuela,,De lunes a viernes de 9 a 14 y de 16 a 21 horas,"Educar para la convivencia. Prevenir, vigilar y detectar las situaciones de riesgo y/o conflicto en las que se encuentre el menor. Responder policialmente a situaciones de riesgo y/o conflicto del menor","Metro: Legazpi. Líneas 3 y 6 Bus: 18, 55, 60",Este servicio depende de la Unidad Integral del Distrito Arganzuela. Teléfono: 915 173 217,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9de4de294e585310VgnVCM2000000c205a0aRCRD,PASEO CHOPERA 2,V,28045.0,3.0,La Chopera,https://wikidata.org/entity/Q3773750,2.0,Arganzuela,https://wikidata.org/entity/Q2000929,440366.0,4471954.0,40.3960474766619,-3.70269372451845,915 171 339,agtutorarganzuela@madrid.es,
6322859,Oficina de Atención al Ciudadano de Policía Municipal (OACPM). Comisaría  Integral de Distrito Salamanca,,De lunes a viernes de 9 a 14 y de 16 a 21 horas,"Recepción y tratamiento de las sugerencias y quejas de los ciudadanos en materia de seguridad y convivencia en los barrios del distrito. Contacto permanente con Asociaciones de Vecinos, comerciantes, colectivos de inmigrantes, etc., para la atención puntual de sus requerimientos. Colaboración con las unidades del Cuerpo especializadas en casos de violencia de género y de maltrato doméstico. Contacto con mediadores y dinamizadores de espacios públicos para favorecer la integración de todos los colectivos. Asesoramiento a los ciudadanos y canalización de aquellos requerimientos no relacionados con Policía Municipal para su derivación a la autoridad o servicio correspondiente.","Metro: VentasBus: 12 , 21, 38, 53, 106, 110, 146, 210, N5 y N7",Este servicio depende de la Unidad Integral del Distrito Salamanca. Teléfono: 917 131 443,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7335de294e585310VgnVCM2000000c205a0aRCRD,CALLE PEDRO HEREDIA 34,V,28028.0,3.0,Fuente del Berro,https://wikidata.org/entity/Q3814564,4.0,Salamanca,https://wikidata.org/entity/Q1773521,443817.0,4475709.0,40.430123568176,-3.66236341668225,"917 242 604                
                
A disposición de las personas que deseen trasladar sugerencias, informaciones o quejas sobre seguridad y convivencia de carácter NO URGENTE, para su valoración e intervención policial.",salamancaoacpm@madrid.es,OficinasPoliciaMunicipal
6322860,Oficina de Atención al Ciudadano de Policía Municipal (OACPM). Comisaría Integral de Distrito Moratalaz,,De lunes a viernes de 9 a 14 y de 16 a 21 horas,"Recepción y tratamiento de las sugerencias y quejas de los ciudadanos en materia de seguridad y convivencia en los barrios del distrito. Contacto permanente con Asociaciones de Vecinos, comerciantes, colectivos de inmigrantes, etc., para la atención puntual de sus requerimientos. Colaboración con las unidades del Cuerpo especializadas en casos de violencia de género y de maltrato doméstico. Contacto con mediadores y dinamizadores de espacios públicos para favorecer la integración de todos los colectivos. Asesoramiento a los ciudadanos y canalización de aquellos requerimientos no relacionados con Policía Municipal para su derivación a la autoridad o servicio correspondiente.","Metro: Pavones línea 9 Bus:142,144,100,71,20,30,32,8.",Este servicio depende de la Unidad Integral del Distrito Moratalaz. Teléfono: 915 880 473,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d575de294e585310VgnVCM2000000c205a0aRCRD,CALLE FUENTE CARRANTONA 8,V,28030.0,1.0,Pavones,https://wikidata.org/entity/Q71760,14.0,Moratalaz,https://wikidata.org/entity/Q2076109,445940.0,4472198.0,40.398641802329,-3.63702819736824,"915 887 430             
                  
A disposición de las personas que deseen trasladar sugerencias, informaciones o quejas sobre seguridad y convivencia de carácter NO URGENTE, para su valoración e intervención policial.",moratalazoacpm@madrid.es,OficinasPoliciaMunicipal
6322861,Oficina de Atención al Ciudadano de Policía Municipal (OACPM). Comisaría Integral de Distrito Centro - Sur,,De lunes a viernes de 9 a 14 y de 16 a 21 horas,"Recepción y tratamiento de las sugerencias y quejas de los ciudadanos en materia de seguridad y convivencia en los barrios del distrito. Contacto permanente con Asociaciones de Vecinos, comerciantes, colectivos de inmigrantes, etc., para la atención puntual de sus requerimientos. Colaboración con las unidades del Cuerpo especializadas en casos de violencia de género y de maltrato doméstico. Contacto con mediadores y dinamizadores de espacios públicos para favorecer la integración de todos los colectivos. Asesoramiento a los ciudadanos y canalización de aquellos requerimientos no relacionados con Policía Municipal para su derivación a la autoridad o servicio correspondiente.","Metro: Sol. Líneas 1, 2 y 3 Bus: 5, 15, 20, 50, 51, 52, 53, 150 Cercanías Renfe: C3, C4",Este servicio depende de la Unidad Integral del Distrito Centro Sur. Teléfono: 915 216 130,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=55b5de294e585310VgnVCM2000000c205a0aRCRD,CALLE MONTERA 16,V,28013.0,6.0,Sol,https://wikidata.org/entity/Q2465181,1.0,Centro,https://wikidata.org/entity/Q1763376,440390.0,4474370.0,40.41782271283,-3.7026373363773,"915 234 594            
A disposición de las personas que deseen trasladar sugerencias, informaciones o quejas sobre seguridad y convivencia de carácter NO URGENTE, para su valoración e intervención policial.",,OficinasPoliciaMunicipal
6322988,Dispositivo de acogida de emergencia de Campaña contra el Frío Pinar de San José,Centro de acogida contra el frío del 23 de noviembre al 31 de marzo.  El acceso debe ser valorado previamente desde la Central del SAMUR Social Darío Pérez Madera.,Pernocta: de 20 a 9 horas. Centro de día: De 9 a 20 horas.,"Pernocta: Alojamiento, cena y desayuno. Centro de día: Comida y merienda. Atención social y actividades ocupacionales. Atención sanitaria. Transporte.","Servicio especial de la EMT desde Plaza Elíptica.  Autobús: 483, 486 y 487 (desde Aluche). Metro: La Peseta (22' andando).",150 plazas en régimen de pernocta para hombres y mujeres. 40 plazas en régimen de centro de día para hombres y mujeres.,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b520e1cbf585310VgnVCM1000000b205a0aRCRD,CALLE PINAR DE SAN JOSE 106,V,28044.0,6.0,Cuatro Vientos,https://wikidata.org/entity/Q5191881,10.0,Latina,https://wikidata.org/entity/Q794954,434074.0,4468405.0,40.3636114414802,-3.77646194352816,914 802 020,samursocialsala@madrid.es,CentrosAtencionSocial/AlberguesSocialesCentrosAcogida
6323009,Dispositivo de acogida de emergencia de Campaña contra el Frío de Villa de Vallecas,Centro de acogida contra el frío del 23 de noviembre al 31 de marzo. El acceso a este recurso debe ser valorado previamente por la Central del SAMUR Social Darío Pérez Madera.,De 21:30 a 9:30 horas. Del 23 de noviembre al 31 de marzo.,"Alojamiento, desayuno y cena. Atención social y sanitaria. Transporte.",Servicio especial de la EMT desde la Glorieta de Atocha.,140 plazas para hombres.,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=35060e1cbf585310VgnVCM1000000b205a0aRCRD,"CAMINO POZO DEL TIO RAIMUNDO, S/N 1",V,28031.0,1.0,CASCO H.VALLECAS,,18.0,Villa de Vallecas,https://wikidata.org/entity/Q1947988,444716.0,4469475.0,40.3740308758094,-3.65121746337242,914 802 020,samursocialsala@madrid.es,CentrosAtencionSocial/AlberguesSocialesCentrosAcogida
6331073,Instalación Deportiva Municipal Básica Gran Vía de Hortaleza,,,1 Pista de patinaje y pista de calva,Bus: 87,,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4888d5397f9a5310VgnVCM2000000c205a0aRCRD,AVENIDA GRAN VIA DE HORTALEZA 1,V,28033.0,4.0,Pinar del Rey,https://wikidata.org/entity/Q10349788,16.0,Hortaleza,https://wikidata.org/entity/Q1928529,444075.0,4479556.0,40.4647876018932,-3.65967240327128,,,CentrosEspaciosDeporte/PistasPatinaje
6334335,Real Observatorio Astronómico de Madrid,,,,"Metro: Atocha (línea 1)  Bus: 19, 1, 146, 15, 2, 20, 51, 52, 749, 28  Cercanías Renfe: Atocha (Líneas C1, C2, C3, C4, C4a, C4b, C5, C7, C10)  Bicimad: Estación 69 (avenida de Alfonso XII, 54)",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=39b80906403c5310VgnVCM2000000c205a0aRCRD,CALLE ALFONSO XII 3,V,28014.0,5.0,Jerónimos,https://wikidata.org/entity/Q10306766,3.0,Retiro,https://wikidata.org/entity/Q2002296,441589.0,4473433.0,40.4094661942901,-3.6884127834999,,,Planetarios
6336384,Red de Bibliotecas Públicas Municipales. Servicios Centrales,"Los Servicios Centrales de la red de Bibliotecas Públicas Municipales del Ayuntamiento de Madrid está formada por tres secciones: Adquisiciones, Catalogación y Coordinación, las cuales trabajan para toda la red, integrada por  33 bibliotecas de distrito, junto con los módulos de extensión bibliotecaria en el metro (Bibliometro) o en otros locales de acceso público (Bibliored).","Horario de los servicios centrales: de lunes a viernes, de 9 a 14 horas.",,,,Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c1c0a89266ac5310VgnVCM2000000c205a0aRCRD,CALLE CONDE DUQUE 9,V,28015.0,5.0,Universidad,https://wikidata.org/entity/Q10387767,1.0,Centro,https://wikidata.org/entity/Q1763376,439635.0,4475270.0,40.425879483969,-3.71161233579208,91 588 57 24,dbibliotecaspublicas@madrid.es,
6337113,Escuela de Tiempo Libre Mirabilia,,,,"Metro: Callao (líneas 3 y 5)  Bus: 148, 147, 75, 001, 1, 2, 46, 74, 3, 133, 44  Bicimad: Estación 22 (calle Jacometrezzo, 3). / Estación 2 (calle Miguel Moya, 1)  Aparcamiento: El Corte Inglés Callao (92), Plaza de Callao / Luna-Tudescos (14), Plaza Sta M&amp;ordf; Soledad Torres Acosta con vuelta a calle Luna)",,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9660bca7f4ec5310VgnVCM2000000c205a0aRCRD,CALLE GRAN VIA 46,V,28013.0,5.0,Universidad,https://wikidata.org/entity/Q10387767,1.0,Centro,https://wikidata.org/entity/Q1763376,440117.0,4474668.0,40.420478554578,-3.70589477223015,915 224 902,escuelamirabilia@gmail.com,CentrosEscuelasTiempoLibre
6344686,Oficina de Empleo Santa Eugenia,,"Atención con cita previa preferente en el horario habitual de 8:30 a 14:30. Puede pedir cita en el teléfono 910 783 454 de lunes a viernes, en la web de cita previa o enviando un correo electrónico al buzón genérico de la oficina. También se atiende sin cita previa.",También puede realizar sus trámites a través de internet en la Oficina Virtual de Empleo.  Correo electrónico ofertas de empleo:  ofertasoevallecas@madrid.org,"Bus: 130, T31  Bicimad: estación 439 (cale Cabeza de Mesada 5)","Atiende a los residentes de los códigos postales: 28018 (compartido), 28051, 28053, 28031.",Accesible,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e72c4b98261f5310VgnVCM2000000c205a0aRCRD,CALLE CABEZA MESADA 5,V,28031.0,3.0,Ensanche de Vallecas,https://wikidata.org/entity/Q3847485,18.0,Villa de Vallecas,https://wikidata.org/entity/Q1947988,446567.0,4469755.0,40.3766666161636,-3.62944196102616,913 052 431,o.e.vallecas@madrid.org,OficinasEmpleo
6361560,Residencia para mayores y centro de día Isabel la Católica,,,,Metro: Ventilla (línea 9).  Bus: 177.,,Sin información sobre accesibilidad para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0585c1f7e436310VgnVCM2000000c205a0aRCRD,CALLE JOAQUÍN DICENTA 27,V,28029.0,4.0,Almenara,https://wikidata.org/entity/Q2265427,6.0,Tetuán,https://wikidata.org/entity/Q1773540,441135.0,4480410.0,40.4722867552279,-3.69441620794974,917 321 880,,CentrosAtencionSocialMayores/ResidenciasApartamentosMayores
6372574,Parque Madrid Río,"En 2005 nace el proyecto Madrid Río de la reforma de la M-30 y su soterramiento, un gran parque de forma lineal a lo largo del río Manzanares, en el que se suceden espacios verdes, monumentos, puentes, pasarelas y presas, zonas estanciales y deportivas... desde el Puente de los Franceses hasta el Nudo Sur. Su espina dorsal es el Salón de Pinos, paseo arbolado de 30 m. de ancho y más de 6 km. de longitud que da acceso a los seis grandes jardines del parque: Jardines Aniceto Marinas, Jardines de Virgen del Puerto, Jardines Bajos del Puente de Segovia, Jardines del Puente de Toledo, Parque de la Arganzuela y Matadero. Además se sitúan los recintos de Avenida de Portugal, con un diseño del suelo de grandes flores en empedrado portugués de diferentes tonos, y la Huerta de la Partida, memoria de la atmósfera de huerta poblada de frutales del siglo XVI. El agua está presente por la presencia del río y por las fuentes ornamentales y estanques fluviales a lo largo de todo su recorrido: fuente ornamental rehabilitada frente a la Casa de Vargas, cuatro estanques en el Puente de Segovia, cuatro fuentes en los jardines de Virgen del Puerto y las diez fuentes ornamentales y la playa urbana del Parque de Arganzuela. Destacan los puentes de nueva construcción: Puente Monumental de Arganzuela diseñado por Dominique Perrault, lPuentes gemelos de Matadero e Invernadero con sus bóvedas decoradas con mosaicos de Daniel Canogar, Puente del Principado de Andorra o Puente Oblicuo; las siete presas del río y los puentes históricos del Rey, de Segovia o de Toledo, entre otros. Cuenta con 30 km. de sendas ciclables; 33 pistas para patinaje, skate, escalada, fútbol 7 y 11, fútbol sala, pádel, tenis, baloncesto y ciclismo BMX (Bike Motor Cross); 18 áreas de juegos infantiles; 3 circuitos biosaludables; 9 pistas de petanca; tres plataformas de eventos culturales en el Puente del Rey, Parque de Arganzuela y Matadero, y un Centro de Interpretación del Río Manzanares, a lo que se suma el Complejo Cultural de Matadero Madrid, y el futuro centro de remo.      Este parque se incluye entre las visitas recomendadas a turistas que visitan la ciudad, según la web oficial de turismo de Madrid.",,"Zonas infantiles  Jabalíes (C/ Ribera del Manzanares, 1) Bosque de Trepa (Junto Puente del Rey) Mikado (P&amp;ordm; Marqués de Monistrol, 3) Jabalíes (P&amp;ordm; de la Ermita del Santo, 8) Esqueleto  (Av. Del Manzanares, 12) Columpios (Av. Del Manzanares, 44) Columpios (Bajo enlace Pirámides; Marqués de Vadillo, Margen derecha) Accesibilidad Universal (Frente a Pasarela de Bolas) Equilibrios (Av. Del Manzanares, 172) Tirolina (Av. Del Manzanares, 206) El Vado (C/ Antonio López, 183) Bosque de Trepa (C/ Virgen del Puerto, 47) Columpios (Bajo enlace Pirámides; Marqués de Vadillo, Margen izquierda) Esqueleto (P&amp;ordm; de Yeserías, 9) Toboganes (P&amp;ordm; de Yeserías, 27) Barco Lapset (P&amp;ordm; de Yeserías, 49) Tirolina (P&amp;ordm; de la Chopera, 37) Columpios (C/ Embajadores, 314, en BMX)    Zonas de mayores   Zonas caninas   Instalaciones deportivas  Pistas de padel (P&amp;ordm; Marqués de Monistrol, s/n) Petanca (San Pol de Mar) Petanca (Junto al Puente de San Isidro) Pistas polideportivas (Junto al Puente de San Isidro) Circuito biosaludable (Av.. del Manzanares, frente al Estadio Vicente  Calderón) Rocódromo Roc 30 (Av. del Manzanares, 108) Pistas polideportivas (Pasaje de Montserrat, s/n) Petanca (P&amp;ordm; de Yeserías, 29) Fútbol 11 y 7 (Parque de Arganzuela, junto Puente de Praga) Skatepark y Patinaje (P&amp;ordm; de la Chopera, junto Puente de Praga) Pistas de padel y tenis (Av. Del Manzanares, junto Puente de Praga) Circuito biosaludable (Entre Puente de Praga y C/ San  Graciano) Petanca (Frente al Invernadero de Arganzuela) Centro de Remo (Pasarela de la Princesa) Pistas polideportivas (C/ del Vado, s/n) Pista de baloncesto (C/ Ricardo Damas) Pista de BMX (C/ Embajadores, 316) Circuito biosaludable (C/ Embajadores, 314, en BMX)    Puntos de información ambiental   Auditorios   Quioscos y cafeterías  Café. Bar Puente de Segovia (P&amp;ordm; de la Ermita del Santo, 4) Café. Bar Virgen del Puerto (P&amp;ordm; Virgen del Puerto, 45) Cafetería Pasaje de Montserrat (Al norte del Pasaje de  Montserrat) Quiosco de helados y bebidas (P&amp;ordm; de las Yeserías, 31) Café. Bar Playa (P&amp;ordm; de las Yeserías, 41)    Puentes, pasarelas y presas (de norte a sur)  Puente de los Franceses Presa n&amp;ordm; 3 Pasarela de Almuñecar Presa n&amp;ordm; 4 Pasarela histórica de Aniceto Marinas Puente del Rey Presa n&amp;ordm; 5 Puente de Segovia Puente Oblicuo Presa n&amp;ordm; 6 Pasarela del Principado de Andorra Puente de San Isidro Presa n&amp;ordm; 7 Pontona Norte Puente de Toledo Pasarela del Canal Puente de Bolas Puente Monumental o Pasarela Perrault Pasarela de la Playa Presa n&amp;ordm; 8 Puente de Praga Pasarela de Praga Puente del Invernadero Puente de Matadero Puente de la Princesa Pasarela de la Princesa Presa n&amp;ordm; 9 Pasarela Nudo Sur","Metro: Príncipe Pío (línea 6 y 10), Puerta del Ángel (línea 6), Pirámides (línea 5), Marqués de Vadillo (línea 5), Legazpi (línea 3 y 6) y Almendrales (línea 3). RENFE: Príncipe Pío, Pirámides. Aparcamiento Público (próximo): Paseo de Extremadura y Principe Pio.  Servicio Bicimad, para consultar la estación más cercana, acceda al mapa de geolocalización de las estaciones.",Conservación: Dirección General de Gestión del Agua y Zonas Verdes. Área de Gobierno de Medio Ambiente y Movilidad.   % Especies predominantes (nombre común) con respecto a especies principales:   Árboles. N&amp;ordm; total de unidades arbóreas: 32.644Pino carrasco 39%Pino piñonero 13%Plátano de sombra 5%Chopo negro 4% Macizos arbustivos. Superficie de macizos arbustivos: 137.750 m&amp;sup2; Lavanda 16%Romero 16%Pitosporo enano 9%Aligustre del Japón 5%,Instalación parcialmente accesible para personas con movilidad reducida,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4fec1d25e5356310VgnVCM2000000c205a0aRCRD,PASARELA HISTORICA PASEO DE LAS YESERIAS,T,,,,,,DISTRITO,,439532.0,4472193.0,40.3981543989511,-3.71253594396959,,,
